agente,hora,demanda
SEPSA - Torre Huayco,2026-01-01 01:00:00,5.855
SETAR - Bermejo,2026-01-01 01:00:00,5.894
SETAR - Tarija,2026-01-01 01:00:00,29.164
SETAR - Villamontes,2026-01-01 01:00:00,5.915
SETAR - Yacuiba,2026-01-01 01:00:00,13.921
CESSA - Sucre,2026-01-01 02:00:00,15.509
CESSA - Sucre 115,2026-01-01 02:00:00,18.404
CESSA - Sucre Fancesa,2026-01-01 02:00:00,1.452
COBOCE,2026-01-01 02:00:00,9.233
CRE - Arboleda,2026-01-01 02:00:00,19.425
CRE - Belgica,2026-01-01 02:00:00,0.046
CRE - Brechas,2026-01-01 02:00:00,14.133
CRE - Brechas 115,2026-01-01 02:00:00,29.791
CRE - Camiri,2026-01-01 02:00:00,4.587
CRE - Guaracachi,2026-01-01 02:00:00,174.12
CRE - Guarayos,2026-01-01 02:00:00,3.531
CRE - Los Troncos 115,2026-01-01 02:00:00,4.201
CRE - Los Troncos Las Misiones 115,2026-01-01 02:00:00,8.606
CRE - San Julian,2026-01-01 02:00:00,35.522
CRE - Urubo,2026-01-01 02:00:00,34.102
CRE - Urubo 115,2026-01-01 02:00:00,12.079
CRE - Warnes,2026-01-01 02:00:00,63.889
CRE - Yapacani,2026-01-01 02:00:00,7.453
Ceramica Guadalquivir,2026-01-01 02:00:00,0.0
DELAPAZ - Caranavi,2026-01-01 02:00:00,11.769
DELAPAZ - Choquetanga,2026-01-01 02:00:00,0.149
DELAPAZ - Chuspipata,2026-01-01 02:00:00,4.581
DELAPAZ - Contorno Bajo,2026-01-01 02:00:00,22.817
DELAPAZ - Cumbre,2026-01-01 02:00:00,67.287
DELAPAZ - Kenko,2026-01-01 02:00:00,104.097
DELAPAZ - Palca,2026-01-01 02:00:00,0.561
DELAPAZ - San Buenaventura,2026-01-01 02:00:00,1.017
ELFEC - Arocagua,2026-01-01 02:00:00,17.91
ELFEC - Carrasco,2026-01-01 02:00:00,5.49
ELFEC - Chimore,2026-01-01 02:00:00,7.877
ELFEC - Irpa Irpa,2026-01-01 02:00:00,1.59
ELFEC - Paracaya,2026-01-01 02:00:00,6.52
ELFEC - Qollpana,2026-01-01 02:00:00,3.216
ELFEC - San Jose,2026-01-01 02:00:00,0.087
ELFEC - Santivanez,2026-01-01 02:00:00,20.442
ELFEC - Valle Hermoso,2026-01-01 02:00:00,86.913
ELFEC - Villa Tunari,2026-01-01 02:00:00,6.395
EMDEECRUZ,2026-01-01 02:00:00,1.422
EMPACAR S.A.,2026-01-01 02:00:00,0.922
EMVINTO COMIBOL,2026-01-01 02:00:00,4.977
ENDE - Carreras,2026-01-01 02:00:00,4.09
ENDE - Tazna,2026-01-01 02:00:00,0.092
ENDE - Uyuni,2026-01-01 02:00:00,2.15
ENDE DEORURO - Catavi,2026-01-01 02:00:00,13.44
ENDE DEORURO - Catavi 115,2026-01-01 02:00:00,1.459
ENDE DEORURO - Jeruyo,2026-01-01 02:00:00,0.61
ENDE DEORURO - Lucianita,2026-01-01 02:00:00,2.235
ENDE DEORURO - Pagador,2026-01-01 02:00:00,0.039
ENDE DEORURO - Vinto,2026-01-01 02:00:00,44.438
ENDE DEORURO - Vinto 115,2026-01-01 02:00:00,0.005
ENDEDELBENI - Paraiso,2026-01-01 02:00:00,6.673
ENDEDELBENI - San Borja,2026-01-01 02:00:00,2.362
ENDEDELBENI - San Buenaventura,2026-01-01 02:00:00,3.064
ENDEDELBENI - San Ignacio de Moxos,2026-01-01 02:00:00,2.648
ENDEDELBENI - Trinidad,2026-01-01 02:00:00,12.996
ENDEDELBENI - Yucumo,2026-01-01 02:00:00,0.787
LAS LOMAS,2026-01-01 02:00:00,1.136
LUTUM BETIS S.R.L.,2026-01-01 02:00:00,0.341
Retiros ENDE para YLB,2026-01-01 02:00:00,1.46
SAN CRISTOBAL,2026-01-01 02:00:00,45.757
SEPSA - CM Karachipampa,2026-01-01 02:00:00,0.16
SEPSA - Chilcobija,2026-01-01 02:00:00,0.109
SEPSA - Don Diego,2026-01-01 02:00:00,5.214
SEPSA - Ecebol Potosi,2026-01-01 02:00:00,0.31
SEPSA - La Plata,2026-01-01 02:00:00,8.628
SEPSA - Litio 115 KV,2026-01-01 02:00:00,0.872
SEPSA - Ocuri,2026-01-01 02:00:00,1.152
SEPSA - Portugalete,2026-01-01 02:00:00,3.343
SEPSA - Potosi,2026-01-01 02:00:00,8.556
SEPSA - Potosi 115,2026-01-01 02:00:00,16.021
SEPSA - Punutuma,2026-01-01 02:00:00,3.959
SEPSA - Sacaca,2026-01-01 02:00:00,0.635
SEPSA - Telamayu,2026-01-01 02:00:00,0.58
SEPSA - Torre Huayco,2026-01-01 02:00:00,5.382
SETAR - Bermejo,2026-01-01 02:00:00,5.967
SETAR - Tarija,2026-01-01 02:00:00,27.34
SETAR - Villamontes,2026-01-01 02:00:00,5.902
SETAR - Yacuiba,2026-01-01 02:00:00,13.473
CESSA - Sucre,2026-01-01 03:00:00,14.16
CESSA - Sucre 115,2026-01-01 03:00:00,17.357
CESSA - Sucre Fancesa,2026-01-01 03:00:00,1.37
COBOCE,2026-01-01 03:00:00,9.137
CRE - Arboleda,2026-01-01 03:00:00,19.032
CRE - Belgica,2026-01-01 03:00:00,0.046
CRE - Brechas,2026-01-01 03:00:00,11.911
CRE - Brechas 115,2026-01-01 03:00:00,27.944
CRE - Camiri,2026-01-01 03:00:00,4.471
CRE - Guaracachi,2026-01-01 03:00:00,170.251
CRE - Guarayos,2026-01-01 03:00:00,3.43
CRE - Los Troncos 115,2026-01-01 03:00:00,4.017
CRE - Los Troncos Las Misiones 115,2026-01-01 03:00:00,8.336
CRE - San Julian,2026-01-01 03:00:00,33.853
CRE - Urubo,2026-01-01 03:00:00,29.49
CRE - Urubo 115,2026-01-01 03:00:00,11.453
CRE - Warnes,2026-01-01 03:00:00,61.386
CRE - Yapacani,2026-01-01 03:00:00,7.139
Ceramica Guadalquivir,2026-01-01 03:00:00,0.0
DELAPAZ - Caranavi,2026-01-01 03:00:00,10.95
DELAPAZ - Choquetanga,2026-01-01 03:00:00,0.151
DELAPAZ - Chuspipata,2026-01-01 03:00:00,4.249
DELAPAZ - Contorno Bajo,2026-01-01 03:00:00,16.365
DELAPAZ - Cumbre,2026-01-01 03:00:00,59.166
DELAPAZ - Kenko,2026-01-01 03:00:00,94.962
DELAPAZ - Palca,2026-01-01 03:00:00,0.497
DELAPAZ - San Buenaventura,2026-01-01 03:00:00,0.965
ELFEC - Arocagua,2026-01-01 03:00:00,16.328
ELFEC - Carrasco,2026-01-01 03:00:00,5.274
ELFEC - Chimore,2026-01-01 03:00:00,7.459
ELFEC - Irpa Irpa,2026-01-01 03:00:00,1.504
ELFEC - Paracaya,2026-01-01 03:00:00,5.943
ELFEC - Qollpana,2026-01-01 03:00:00,3.014
ELFEC - San Jose,2026-01-01 03:00:00,0.083
ELFEC - Santivanez,2026-01-01 03:00:00,19.359
ELFEC - Valle Hermoso,2026-01-01 03:00:00,78.243
ELFEC - Villa Tunari,2026-01-01 03:00:00,6.002
EMDEECRUZ,2026-01-01 03:00:00,1.389
EMPACAR S.A.,2026-01-01 03:00:00,0.922
EMVINTO COMIBOL,2026-01-01 03:00:00,5.011
ENDE - Carreras,2026-01-01 03:00:00,3.841
ENDE - Tazna,2026-01-01 03:00:00,0.087
ENDE - Uyuni,2026-01-01 03:00:00,1.925
ENDE DEORURO - Catavi,2026-01-01 03:00:00,12.417
ENDE DEORURO - Catavi 115,2026-01-01 03:00:00,1.346
ENDE DEORURO - Jeruyo,2026-01-01 03:00:00,0.673
ENDE DEORURO - Lucianita,2026-01-01 03:00:00,2.224
ENDE DEORURO - Pagador,2026-01-01 03:00:00,0.038
ENDE DEORURO - Vinto,2026-01-01 03:00:00,40.981
ENDE DEORURO - Vinto 115,2026-01-01 03:00:00,0.005
ENDEDELBENI - Paraiso,2026-01-01 03:00:00,6.466
ENDEDELBENI - San Borja,2026-01-01 03:00:00,2.245
ENDEDELBENI - San Buenaventura,2026-01-01 03:00:00,2.915
ENDEDELBENI - San Ignacio de Moxos,2026-01-01 03:00:00,2.568
ENDEDELBENI - Trinidad,2026-01-01 03:00:00,12.72
ENDEDELBENI - Yucumo,2026-01-01 03:00:00,0.747
LAS LOMAS,2026-01-01 03:00:00,1.135
LUTUM BETIS S.R.L.,2026-01-01 03:00:00,0.347
Retiros ENDE para YLB,2026-01-01 03:00:00,1.459
SAN CRISTOBAL,2026-01-01 03:00:00,46.431
SEPSA - CM Karachipampa,2026-01-01 03:00:00,0.161
SEPSA - Chilcobija,2026-01-01 03:00:00,0.108
SEPSA - Don Diego,2026-01-01 03:00:00,5.066
SEPSA - Ecebol Potosi,2026-01-01 03:00:00,0.31
SEPSA - La Plata,2026-01-01 03:00:00,7.96
SEPSA - Litio 115 KV,2026-01-01 03:00:00,0.798
SEPSA - Ocuri,2026-01-01 03:00:00,1.066
SEPSA - Portugalete,2026-01-01 03:00:00,3.435
SEPSA - Potosi,2026-01-01 03:00:00,8.501
SEPSA - Potosi 115,2026-01-01 03:00:00,14.688
SEPSA - Punutuma,2026-01-01 03:00:00,4.39
SEPSA - Sacaca,2026-01-01 03:00:00,0.603
SEPSA - Telamayu,2026-01-01 03:00:00,0.558
SEPSA - Torre Huayco,2026-01-01 03:00:00,4.809
SETAR - Bermejo,2026-01-01 03:00:00,5.85
SETAR - Tarija,2026-01-01 03:00:00,25.255
SETAR - Villamontes,2026-01-01 03:00:00,5.725
SETAR - Yacuiba,2026-01-01 03:00:00,12.85
CESSA - Sucre,2026-01-01 04:00:00,13.284
CESSA - Sucre 115,2026-01-01 04:00:00,16.651
CESSA - Sucre Fancesa,2026-01-01 04:00:00,1.324
COBOCE,2026-01-01 04:00:00,9.183
CRE - Arboleda,2026-01-01 04:00:00,18.433
CRE - Belgica,2026-01-01 04:00:00,0.046
CRE - Brechas,2026-01-01 04:00:00,10.344
CRE - Brechas 115,2026-01-01 04:00:00,26.643
CRE - Camiri,2026-01-01 04:00:00,4.236
CRE - Guaracachi,2026-01-01 04:00:00,166.616
CRE - Guarayos,2026-01-01 04:00:00,3.33
CRE - Los Troncos 115,2026-01-01 04:00:00,3.863
CRE - Los Troncos Las Misiones 115,2026-01-01 04:00:00,8.115
CRE - San Julian,2026-01-01 04:00:00,32.273
CRE - Urubo,2026-01-01 04:00:00,25.456
CRE - Urubo 115,2026-01-01 04:00:00,10.864
CRE - Warnes,2026-01-01 04:00:00,59.459
CRE - Yapacani,2026-01-01 04:00:00,6.894
Ceramica Guadalquivir,2026-01-01 04:00:00,0.0
DELAPAZ - Caranavi,2026-01-01 04:00:00,10.356
DELAPAZ - Choquetanga,2026-01-01 04:00:00,0.155
DELAPAZ - Chuspipata,2026-01-01 04:00:00,4.033
DELAPAZ - Contorno Bajo,2026-01-01 04:00:00,12.394
DELAPAZ - Cumbre,2026-01-01 04:00:00,53.26
DELAPAZ - Kenko,2026-01-01 04:00:00,90.903
DELAPAZ - Palca,2026-01-01 04:00:00,0.471
DELAPAZ - San Buenaventura,2026-01-01 04:00:00,0.289
ELFEC - Arocagua,2026-01-01 04:00:00,15.2
ELFEC - Carrasco,2026-01-01 04:00:00,5.027
ELFEC - Chimore,2026-01-01 04:00:00,7.052
ELFEC - Irpa Irpa,2026-01-01 04:00:00,1.448
ELFEC - Paracaya,2026-01-01 04:00:00,5.612
ELFEC - Qollpana,2026-01-01 04:00:00,2.873
ELFEC - San Jose,2026-01-01 04:00:00,0.081
ELFEC - Santivanez,2026-01-01 04:00:00,18.902
ELFEC - Valle Hermoso,2026-01-01 04:00:00,71.533
ELFEC - Villa Tunari,2026-01-01 04:00:00,5.756
EMDEECRUZ,2026-01-01 04:00:00,1.368
EMPACAR S.A.,2026-01-01 04:00:00,0.903
EMVINTO COMIBOL,2026-01-01 04:00:00,5.023
ENDE - Carreras,2026-01-01 04:00:00,3.753
ENDE - Tazna,2026-01-01 04:00:00,0.085
ENDE - Uyuni,2026-01-01 04:00:00,1.85
ENDE DEORURO - Catavi,2026-01-01 04:00:00,11.424
ENDE DEORURO - Catavi 115,2026-01-01 04:00:00,1.293
ENDE DEORURO - Jeruyo,2026-01-01 04:00:00,0.691
ENDE DEORURO - Lucianita,2026-01-01 04:00:00,2.222
ENDE DEORURO - Pagador,2026-01-01 04:00:00,0.038
ENDE DEORURO - Vinto,2026-01-01 04:00:00,38.575
ENDE DEORURO - Vinto 115,2026-01-01 04:00:00,0.005
ENDEDELBENI - Paraiso,2026-01-01 04:00:00,6.23
ENDEDELBENI - San Borja,2026-01-01 04:00:00,2.125
ENDEDELBENI - San Buenaventura,2026-01-01 04:00:00,0.78
ENDEDELBENI - San Ignacio de Moxos,2026-01-01 04:00:00,2.495
ENDEDELBENI - Trinidad,2026-01-01 04:00:00,12.22
ENDEDELBENI - Yucumo,2026-01-01 04:00:00,0.697
LAS LOMAS,2026-01-01 04:00:00,1.14
LUTUM BETIS S.R.L.,2026-01-01 04:00:00,0.343
Retiros ENDE para YLB,2026-01-01 04:00:00,1.456
SAN CRISTOBAL,2026-01-01 04:00:00,47.271
SEPSA - CM Karachipampa,2026-01-01 04:00:00,0.16
SEPSA - Chilcobija,2026-01-01 04:00:00,0.109
SEPSA - Don Diego,2026-01-01 04:00:00,4.895
SEPSA - Ecebol Potosi,2026-01-01 04:00:00,0.33
SEPSA - La Plata,2026-01-01 04:00:00,7.46
SEPSA - Litio 115 KV,2026-01-01 04:00:00,0.758
SEPSA - Ocuri,2026-01-01 04:00:00,1.032
SEPSA - Portugalete,2026-01-01 04:00:00,3.435
SEPSA - Potosi,2026-01-01 04:00:00,8.354
SEPSA - Potosi 115,2026-01-01 04:00:00,14.049
SEPSA - Punutuma,2026-01-01 04:00:00,4.554
SEPSA - Sacaca,2026-01-01 04:00:00,0.59
SEPSA - Telamayu,2026-01-01 04:00:00,0.533
SEPSA - Torre Huayco,2026-01-01 04:00:00,4.282
SETAR - Bermejo,2026-01-01 04:00:00,5.534
SETAR - Tarija,2026-01-01 04:00:00,23.77
SETAR - Villamontes,2026-01-01 04:00:00,5.483
SETAR - Yacuiba,2026-01-01 04:00:00,12.092
CESSA - Sucre,2026-01-01 05:00:00,12.619
CESSA - Sucre 115,2026-01-01 05:00:00,16.062
CESSA - Sucre Fancesa,2026-01-01 05:00:00,1.296
COBOCE,2026-01-01 05:00:00,9.053
CRE - Arboleda,2026-01-01 05:00:00,19.131
CRE - Belgica,2026-01-01 05:00:00,0.046
CRE - Brechas,2026-01-01 05:00:00,11.96
CRE - Brechas 115,2026-01-01 05:00:00,25.559
CRE - Camiri,2026-01-01 05:00:00,4.079
CRE - Guaracachi,2026-01-01 05:00:00,148.54
CRE - Guarayos,2026-01-01 05:00:00,3.248
CRE - Los Troncos 115,2026-01-01 05:00:00,3.772
CRE - Los Troncos Las Misiones 115,2026-01-01 05:00:00,7.826
CRE - San Julian,2026-01-01 05:00:00,31.189
CRE - Urubo,2026-01-01 05:00:00,33.904
CRE - Urubo 115,2026-01-01 05:00:00,10.534
CRE - Warnes,2026-01-01 05:00:00,57.359
CRE - Yapacani,2026-01-01 05:00:00,6.741
Ceramica Guadalquivir,2026-01-01 05:00:00,0.0
DELAPAZ - Caranavi,2026-01-01 05:00:00,10.072
DELAPAZ - Choquetanga,2026-01-01 05:00:00,0.149
DELAPAZ - Chuspipata,2026-01-01 05:00:00,3.93
DELAPAZ - Contorno Bajo,2026-01-01 05:00:00,10.938
DELAPAZ - Cumbre,2026-01-01 05:00:00,50.143
DELAPAZ - Kenko,2026-01-01 05:00:00,89.093
DELAPAZ - Palca,2026-01-01 05:00:00,0.461
DELAPAZ - San Buenaventura,2026-01-01 05:00:00,0.246
ELFEC - Arocagua,2026-01-01 05:00:00,14.645
ELFEC - Carrasco,2026-01-01 05:00:00,4.904
ELFEC - Chimore,2026-01-01 05:00:00,6.796
ELFEC - Irpa Irpa,2026-01-01 05:00:00,1.435
ELFEC - Paracaya,2026-01-01 05:00:00,5.602
ELFEC - Qollpana,2026-01-01 05:00:00,2.825
ELFEC - San Jose,2026-01-01 05:00:00,0.079
ELFEC - Santivanez,2026-01-01 05:00:00,17.166
ELFEC - Valle Hermoso,2026-01-01 05:00:00,69.7
ELFEC - Villa Tunari,2026-01-01 05:00:00,5.538
EMDEECRUZ,2026-01-01 05:00:00,1.368
EMPACAR S.A.,2026-01-01 05:00:00,0.79
EMVINTO COMIBOL,2026-01-01 05:00:00,4.96
ENDE - Carreras,2026-01-01 05:00:00,3.701
ENDE - Tazna,2026-01-01 05:00:00,0.083
ENDE - Uyuni,2026-01-01 05:00:00,1.48
ENDE DEORURO - Catavi,2026-01-01 05:00:00,11.301
ENDE DEORURO - Catavi 115,2026-01-01 05:00:00,1.253
ENDE DEORURO - Jeruyo,2026-01-01 05:00:00,0.691
ENDE DEORURO - Lucianita,2026-01-01 05:00:00,2.232
ENDE DEORURO - Pagador,2026-01-01 05:00:00,0.038
ENDE DEORURO - Vinto,2026-01-01 05:00:00,37.286
ENDE DEORURO - Vinto 115,2026-01-01 05:00:00,0.005
ENDEDELBENI - Paraiso,2026-01-01 05:00:00,6.024
ENDEDELBENI - San Borja,2026-01-01 05:00:00,2.059
ENDEDELBENI - San Buenaventura,2026-01-01 05:00:00,0.192
ENDEDELBENI - San Ignacio de Moxos,2026-01-01 05:00:00,2.433
ENDEDELBENI - Trinidad,2026-01-01 05:00:00,11.795
ENDEDELBENI - Yucumo,2026-01-01 05:00:00,1.566
LAS LOMAS,2026-01-01 05:00:00,1.152
LUTUM BETIS S.R.L.,2026-01-01 05:00:00,0.347
Retiros ENDE para YLB,2026-01-01 05:00:00,1.454
SAN CRISTOBAL,2026-01-01 05:00:00,48.162
SEPSA - CM Karachipampa,2026-01-01 05:00:00,0.161
SEPSA - Chilcobija,2026-01-01 05:00:00,0.107
SEPSA - Don Diego,2026-01-01 05:00:00,4.816
SEPSA - Ecebol Potosi,2026-01-01 05:00:00,0.318
SEPSA - La Plata,2026-01-01 05:00:00,6.953
SEPSA - Litio 115 KV,2026-01-01 05:00:00,0.767
SEPSA - Ocuri,2026-01-01 05:00:00,1.019
SEPSA - Portugalete,2026-01-01 05:00:00,3.503
SEPSA - Potosi,2026-01-01 05:00:00,8.084
SEPSA - Potosi 115,2026-01-01 05:00:00,13.347
SEPSA - Punutuma,2026-01-01 05:00:00,4.336
SEPSA - Sacaca,2026-01-01 05:00:00,0.59
SEPSA - Telamayu,2026-01-01 05:00:00,0.515
SEPSA - Torre Huayco,2026-01-01 05:00:00,4.017
SETAR - Bermejo,2026-01-01 05:00:00,5.207
SETAR - Tarija,2026-01-01 05:00:00,22.982
SETAR - Villamontes,2026-01-01 05:00:00,5.288
SETAR - Yacuiba,2026-01-01 05:00:00,11.456
CESSA - Sucre,2026-01-01 06:00:00,11.707
CESSA - Sucre 115,2026-01-01 06:00:00,15.486
CESSA - Sucre Fancesa,2026-01-01 06:00:00,1.195
COBOCE,2026-01-01 06:00:00,7.31
CRE - Arboleda,2026-01-01 06:00:00,21.805
CRE - Belgica,2026-01-01 06:00:00,0.046
CRE - Brechas,2026-01-01 06:00:00,16.561
CRE - Brechas 115,2026-01-01 06:00:00,23.997
CRE - Camiri,2026-01-01 06:00:00,3.552
CRE - Guaracachi,2026-01-01 06:00:00,115.643
CRE - Guarayos,2026-01-01 06:00:00,3.064
CRE - Los Troncos 115,2026-01-01 06:00:00,3.606
CRE - Los Troncos Las Misiones 115,2026-01-01 06:00:00,7.328
CRE - San Julian,2026-01-01 06:00:00,29.373
CRE - Urubo,2026-01-01 06:00:00,52.598
CRE - Urubo 115,2026-01-01 06:00:00,10.343
CRE - Warnes,2026-01-01 06:00:00,52.493
CRE - Yapacani,2026-01-01 06:00:00,6.616
Ceramica Guadalquivir,2026-01-01 06:00:00,0.0
DELAPAZ - Caranavi,2026-01-01 06:00:00,9.747
DELAPAZ - Choquetanga,2026-01-01 06:00:00,0.154
DELAPAZ - Chuspipata,2026-01-01 06:00:00,3.847
DELAPAZ - Contorno Bajo,2026-01-01 06:00:00,11.809
DELAPAZ - Cumbre,2026-01-01 06:00:00,48.956
DELAPAZ - Kenko,2026-01-01 06:00:00,87.628
DELAPAZ - Palca,2026-01-01 06:00:00,0.455
DELAPAZ - San Buenaventura,2026-01-01 06:00:00,0.898
ELFEC - Arocagua,2026-01-01 06:00:00,13.93
ELFEC - Carrasco,2026-01-01 06:00:00,4.704
ELFEC - Chimore,2026-01-01 06:00:00,6.605
ELFEC - Irpa Irpa,2026-01-01 06:00:00,1.407
ELFEC - Paracaya,2026-01-01 06:00:00,5.402
ELFEC - Qollpana,2026-01-01 06:00:00,2.672
ELFEC - San Jose,2026-01-01 06:00:00,0.077
ELFEC - Santivanez,2026-01-01 06:00:00,14.381
ELFEC - Valle Hermoso,2026-01-01 06:00:00,70.125
ELFEC - Villa Tunari,2026-01-01 06:00:00,5.333
EMDEECRUZ,2026-01-01 06:00:00,1.351
EMPACAR S.A.,2026-01-01 06:00:00,0.721
EMVINTO COMIBOL,2026-01-01 06:00:00,4.905
ENDE - Carreras,2026-01-01 06:00:00,3.72
ENDE - Tazna,2026-01-01 06:00:00,0.08
ENDE - Uyuni,2026-01-01 06:00:00,1.48
ENDE DEORURO - Catavi,2026-01-01 06:00:00,11.617
ENDE DEORURO - Catavi 115,2026-01-01 06:00:00,1.272
ENDE DEORURO - Jeruyo,2026-01-01 06:00:00,0.699
ENDE DEORURO - Lucianita,2026-01-01 06:00:00,2.238
ENDE DEORURO - Pagador,2026-01-01 06:00:00,0.038
ENDE DEORURO - Vinto,2026-01-01 06:00:00,35.232
ENDE DEORURO - Vinto 115,2026-01-01 06:00:00,0.005
ENDEDELBENI - Paraiso,2026-01-01 06:00:00,5.801
ENDEDELBENI - San Borja,2026-01-01 06:00:00,1.964
ENDEDELBENI - San Buenaventura,2026-01-01 06:00:00,2.756
ENDEDELBENI - San Ignacio de Moxos,2026-01-01 06:00:00,2.383
ENDEDELBENI - Trinidad,2026-01-01 06:00:00,11.468
ENDEDELBENI - Yucumo,2026-01-01 06:00:00,0.671
LAS LOMAS,2026-01-01 06:00:00,1.145
LUTUM BETIS S.R.L.,2026-01-01 06:00:00,0.344
Retiros ENDE para YLB,2026-01-01 06:00:00,1.44
SAN CRISTOBAL,2026-01-01 06:00:00,47.396
SEPSA - CM Karachipampa,2026-01-01 06:00:00,0.164
SEPSA - Chilcobija,2026-01-01 06:00:00,0.106
SEPSA - Don Diego,2026-01-01 06:00:00,4.846
SEPSA - Ecebol Potosi,2026-01-01 06:00:00,0.319
SEPSA - La Plata,2026-01-01 06:00:00,6.413
SEPSA - Litio 115 KV,2026-01-01 06:00:00,0.732
SEPSA - Ocuri,2026-01-01 06:00:00,0.969
SEPSA - Portugalete,2026-01-01 06:00:00,3.558
SEPSA - Potosi,2026-01-01 06:00:00,8.059
SEPSA - Potosi 115,2026-01-01 06:00:00,12.662
SEPSA - Punutuma,2026-01-01 06:00:00,4.319
SEPSA - Sacaca,2026-01-01 06:00:00,0.568
SEPSA - Telamayu,2026-01-01 06:00:00,0.479
SEPSA - Torre Huayco,2026-01-01 06:00:00,3.57
SETAR - Bermejo,2026-01-01 06:00:00,4.703
SETAR - Tarija,2026-01-01 06:00:00,21.316
SETAR - Villamontes,2026-01-01 06:00:00,4.749
SETAR - Yacuiba,2026-01-01 06:00:00,10.264
